text,label
"Meine Wohnung ist nicht groß, aber schön. Sie hat zwei Zimmer, eine Küche und ein Bad. Das Wohnzimmer ist groß. Dort steht ein Sofa und ein Fernseher. Im Wohnzimmer gibt es auch einen Tisch und vier Stühle. Mein Schlafzimmer ist klein. Dort steht mein Bett und ein Schrank. Die Küche ist neu. Sie hat einen Herd, einen Kühlschrank und viele Schränke. Das Bad hat eine Dusche und eine Toilette. Vor dem Haus ist ein kleiner Garten. Im Sommer sitze ich gern dort.

Meine Wohnung liegt im dritten Stock eines alten Hauses. Es gibt keinen Aufzug, aber das macht mir nichts aus. Die Treppe ist gut für meine Fitness. Mein Lieblingszimmer ist das Wohnzimmer. Es hat große Fenster und viel Licht. An den Wänden hängen schöne Bilder. In einer Ecke steht ein Bücherregal mit vielen Büchern. Ich habe auch Pflanzen in meiner Wohnung. Sie machen die Räume gemütlich. Auf dem Balkon habe ich zwei Stühle und einen kleinen Tisch. Im Sommer frühstücke ich oft dort. Von meinem Balkon aus kann ich den Sonnenuntergang sehen. Das ist wunderschön.",A1
"Sehr geeherter Damen und Herren, 
ich brauche eine neue Wohnung mit 3 bis 4 Zimmern. Ich brauche eine große Küche, Wohnzimmer, Schlafzimmer und zwei Kindern Zimmer. 
Ich brauche auch eine große Balkon.
Die Miete kostet bis 800 Euro. Wem Sie fragen haben, bitte rufen Sie zu uns.
Mit freundliche Grüße
Julia",B1
"Stadt X wohnt man in Ruhe.
Üblicherweise Stadt X ist sehr ruhig. Da passiert kaum was. Normale Familie und Einzelperson wohnen in eine Haus. Es giebt sehr wenige Hochhäuse. So hoch ist es auch nicht. Ungefähr drei Etage oder am meisten fünf Etage. Meiste Hochhäuse sind Geschäfte. Doch manche sind wie ein kleine Appartment. Meine Meinung nach ist in Stadt X giebt es sehr viele Geschäfter. Meine Stadt Stadt X ist nicht so berühmt. Viele Leute kennen Stadt X nicht. Trotzdem wollen vielen Leute in Stadt X leben. Die meisten von dem ist Musiker, Prister oder Schwerster. Man kann so denken, dass Stadt X sehr leicht zu einer Wohnung kaufen oder mieten kann. Aber es ist eigentlich ganz anderes als man denkt. Es ist sehr schwer ein Wohnung zu mieten. Kaufen ist vielleicht einfacher als mieten. Denn Kaufen ist einfach kaufen mit Geld. Aber mieten ist schwer ohne Kontakte. Die Zeitung ist auch ein wichtigen Information. Man kann so sagen, dass alle mögliche Haus im Zeitung stand. Man kann auch natürlich bein Internet suchen aber es giebt nicht so viele Häuse. Ein WG zu mieten ist auch nicht leicht. Fast jeder WG sind volle person. Auch wenn man im Studierbürge bietet, muss man wenigsten 1 Monate warten. Wenn man ein Ausländer ist, wird es mehr schwer. Man muss beachten, dass man schon gut Deutsch sprechen kann, eine Beruf hat oder Studiert hauptsache man muss etwas im Alltag machen, versichert, und ein Konto hat. Danach wird etwas leichter eine Wohnung zu mieten.",B2
"Samstags gehe ich gerne auf den Wochenmarkt. Der Markt ist auf dem großen Platz in der Stadtmitte. Viele Stände verkaufen frisches Obst und Gemüse. Die Farben sind wunderschön. Rote Tomaten, grüne Gurken, gelbe Zitronen. Ich kaufe Äpfel und Karotten. An einem Stand probiere ich verschiedene Käsesorten. Der Käse schmeckt sehr gut. Ich kaufe ein Stück vom Bergkäse. Es gibt auch einen Bäckerstand mit leckerem Brot. Die Verkäufer rufen laut ihre Angebote. Die Atmosphäre ist lebhaft und fröhlich. Ich treffe Nachbarn und wir plaudern kurz. Am Ende kaufe ich noch schöne Blumen für meine Wohnung. Mein Korb ist voll mit frischen Lebensmitteln. Einkaufen auf dem Markt macht Spaß und das Essen schmeckt besonders gut.",A1
"Liber Jens.
Ich Frue mirch do hast ein baby be kommen. Viel Glückwünsche. wie lieben das baby. 
Das baby hist Michael.
Deine Frau ist im Kraghen House - Das baby sind gesund.
Die mutter hist Miara.
Die Alter sind Glücklich.
Der Father hist Freidreich.",A1
"2 Sie meisten Universitätsabschlüsse sind nicht praxisorientiert und bereiten die Studenten nicht auf die wirkliche Welt vor . Sie sind deswegen von geringem Wert . Im heutigen Klima der Studiengebühren in manchen Ländern ist die Universität in den Nachrichten zu einem großen und umstrittenen Thema geworden . Viele Leute sich bewundern , ob eine Studiengang anzufangen sich wirklich auszahlt , ansonsten die Arbeit offensichtlich sehr nutzlich für die wirkliche Welt wäre . Außerdem so viele Leute sich für eine Karriere wählen , die überhaupt nicht mit ihrem Diplom verknüpft ist , fragt man sich ob es die finanzielle Unterstützung von zum Beispiel , die Regierung oder BaFÖG , eigentlich verdient . Ein weiteres Problem liegt in den Fächern , den man an der Universität studieren kann . Es gibt nicht so viele Arbeitsstellen zu finden , die Universitätsabsolventen von zweifelhaften Studiengängen wie "" Amerikanische Studien "" suchen . In diesem Aufsatz werde ich an meinen Universitätserfahrungen und manchen hypothetischen Zuständen nachdenken . Ich studiere Romanistik und Germanistik wie viele andere Leute in Großbritannien . Wenn man Fremdsprachen lernt , sollte man fähig sein , das Sprache zu sprechen , schreiben und vor allem verstehen . Leider liegt der Schwerpunkt auf dem Literatur . Der Literatur zu lesen wäre ein günstiges Erlebnis , wenn wir das Sprache wirklich verstehen könnten , aber wir müssen alles schnell querlesen und analysieren . In meinem Alltagsleben spreche ich nicht mit Leuten über Literatur , sondern über Fussball . Ich würde dasgleiche mit Deutsch- und Französischsprenden machen , aber mein Wortschatz ist zu gering und wir üben den mündlichen Teil des Spraches zu wenig , einen guten Eindrück mit den Nativsprechern zu machen . Deswegen könnte man dazu sagen , dass mein Diplom mich gescheitert hat , weil ich nicht der Hauptteil der Sprachen - das Sprachen - zufrieden auswenden kann . Ich kann fast der "" Verfremdungseffekt "" von Berthold Brecht verstehen , aber ich will nicht mit Herrn Jedermann über Brechts Entfernung des Betrachters seinem Theater , sondern über die Kunstler des Fussballfeldes wie George Best , Pele und Maradona und ihre Tricks reden . Meiner Meinung nach , hätten wir über Mietevertrage und die Unhoflichkeit des deutschen Kundendienstes lernen sollen , sodass wir für unser Erasmus-Jahr wirklich wirklich vorbereitet gewesen wären ! Wenn ich nur Amerikanische Studien gemacht hätte , wäre ich denn ganz und gar für das Leben in den USA bereit ! Auf der anderen Seite , sind nicht alle Fächer nicht praxisorientiert . Es wäre fast unmöglich , alle akademisches Kenntnis für jeden tagtäglichen Zustand zu lehren . Ärtzte könnten alle des wissenschaftlichen Kenntis über den menschlichen Körper haben , sondern kein Erfahrung , Patienten zu behandeln , weil nicht viele lebende Menschen ihre Körper der wissenschaftlichen Forschung für Erstsemestler geben würden ! Leider sind Universitätsabschlüsse nur einen hilfsbereiten Sprungbrett in die Welt für diejenigen die wirklich klug sind . Die richtige Erfahrung in den meisten Fällen beginnt danach mit der ersten Stelle , wenn man die finden kann . Es geht oft nicht um Essays zu schreiben in der Nach-Uni-Zeit . Glücklicherweise , würden jeder alles zusammen dazu bestätigen ! Zusammenfassend , möchte ich sagen , dass die meisten Universitätsabschüsse ja nicht praxisorientiert sind , aber das wirkliche Lernen während seiner Uni-Jahre nicht das akademische ist . Man hat andere wichtigere Probleme zu lösen , wie weg von seiner Zuhause ohne Eltern zu wohnen und nach schmutzigen Mitbewöhnern aufzuräumen ! Wenn man akademische Praxis will , sollte man ein Praktikum nach der Uni machen , wenn sein Gehirn eine solche AUfgabe noch leiden kann !",C1
"Stadt X, 19. Mars. 2013
Liebe Jens,
Ich gratuliere dich zum Entbindung, es freut mich zu hören, das du ein Babys gebären. Wie es der Mutter des Babys geht?
Ich hoffe ist sehr gut
Was ist die Name von sein Baby?
Bitte Antworte mir bald oder Ruf mich an. Bitte Gruß die Ganze famillie von mir. 
Mit Freundlichen Grußen
Schmidt Maria",A2
"Maria Julia Müller Schmidt                             30. September, 2011
Müllergasse 1
12345 Stadt X
Internationale Au-pair Vermittlung
Bahnhofstr. 101
65185 Wiesbaden
Tel. 0611/9988776
Sehr geehrte Damen und Herren,
wie ich Ihrer Anzeige entnommen habe und mit grossem Interese gelesen habe. Ich interesiere mich für die Stelle als Au-pair in Deutschland, dass liegt daran, das ich mit den Kinder gut arbeiten kann und auch weil ich einen neuen Kultur, Sprache und neue Leute kennenlernen möchte.
Seit zwei Jahre habe ich in Spanien als Au-pair gearbeit und jetzt möchte ich in Deutschland eine neue Erfahrung mit einer Deutsche Familie zu haben.
Ich komme aus Kolumbien, meine Mutter Sprache ist Spanisch aber ich kann gut Englisch, Französich und ein bisschen Deutsch. Meine Hobbys sind Fahrrad fahren, schwimmen, Musik hören, lesen, tanzen und kochen also die sind meinen aktivitäten in meiner Freizeit.
Ich bitte Ihnen weitere Informationen über wie viel Geld ich bezahlen muss, wenn ich an Ihre Agentur anmelden möchte und wie lange dauer eine Familie zu finden. Ich würde mich freuen auf eine mögliche Anwort von Ihnen aufzuhören.
Mit freundlichen grüßen
Maria Julia Müller Schmidt",B1
"Auspairsglobal
Bahnhofstra 101
65185 Wiesbaden                           Stadt X
                                                             04.11.2011.
Sehr geehrte Damen und Herren,
Vom April 2011 lerne Ich Deutsch, und gestern Aben las ich Ihre Anzeige in der Zeitung. Ich bin 20 Jahr Alt und ich interessiere mich für eine Au-pair Stelle in Deutschland. Für diese Stelle bringe ich alle Voraussetzungen mit, Ich studierte 2 jahre Psycologisch an der Univärsitet. Ich spreche Englisch Spanisch aber ich spreche wenig Deutsch.
Ich möchte viele Information bekommen. Ich bin Komlumbianisch und Ich brauche. ein Aufenthatserlaubnis und Ich möchte weisen, welche Dokumentation brauche ich schiken.
Ich möchte die Deutsche Sprache lernen. aber leider kann ich nicht ein Deutsch Kurz betzalen. Wenn ich in Deutschlan eine Familie finde, könnten sie meine Deutschkurz betzalen.
Ich weis, dass in Deutschlan man in eine Volksschule Deutsch lernen kann. Muss man die Rechte und die Zeit die lernen. Wieviel Stunden pro Tag muss man arbeiten. Kann man eine Lohn bekommen. und Jeden Tag muss ich im Haus bleiben, Ich mag Tanzen und Musik Hören und Wie oft habe ich Freizeit und Kann ich ins Disko oder auf die Party gehen. Ich weis, dass ich ein Vertrag machen muss, aber diese Vertrag hat eine Probetzeit oder nicht.
Ich möchte alles Informationen fur Interner bekommen.
Mit freundlichen Grüßen Tobias Müller.",B1
"Aufgabe 1 Die Aufgabetext spiegelt eine Meinung von einigen anderen Möglichkeiten , zum Beispiel : 1 alle sollten die gleiche Entlohnong bekommen , unabhängig davon vieviel er beigetragt hat , und 2 jeder sollte ( = jedem ist erlaubt ) so viel heraushohlen als es ihm überhaupt möglich ist , ohne Rücksicht auf die anderen Gesellschaftsmitglieder , und 3 alle sollten so viel empfangen als er braucht ( und so viel beitragen als ihm möglich ist ) . Eine Schwierichkeit mit dem Position im Aufgabetext ist , meiner Meinung nach , dass es nicht so einfach ist die Beiträge der einzelnen Mitbürger zu wiegen ; sollen Zahnärtze mehr Geld verdienen als Pfarrer oder Scheidern ? Und solle man auch zwischen verschiedenen Scheidern scheiden . Das heißt , soll man die Stunden die er gearbeitet hat zählen , soll man die Qualität der Arbeid schätzen , soll man die Länge der Ausbildung messen , gefährliche Arbeit oder unbekwäme Arbeitszeit berücksichtigen ? Die Formulierung im Aufgabetext ist unklar genug um politisch verkaufbar zu sein , und ich glaube sie auch 60 Jahre funktioniert hat mit der Bedingung dass Leute eine gewisse Moderation dabei gezeigt haben , das heißt , nicht seine wahre Stärke genutzt haben . Meiner Meinung nach , sieht man heutzutage eine Entwicklung von der socialdemokratischen Wiederaufbauideologie ( mit Moderation im persönlichen Einkommen und dabei auch Verbrauch ) nach dem Krieg in Richtung Möglichkeit 2 oben , wo es ist akzeptiert die Marktkräfte in Spiel zu setzen , das heißt Faustrecht ( in übertragenem Sinn ) zu nutzen .",C1
"Friedrich Meier                                           22.03.2010
Stadt X
111 Deutschland
An: COMPUTER-SPEZIALIST
       Odenwaldstraße 5
Sehr geehrte Damen u. Herren,
Ich habe mich mit ihrer Anzeige in XXX bekanntgemacht und würde mich gerne für die Vertriebspraktikant Stelle bewerben.
Ich habe schon die passende Vorkenntnisse in Informatik und würde diese gerne durch eine entsprechende Ausbildung zum IT Systemkaufmann  ausbauen. Im Gegensatz würde ich gerne folgende persönliche Eigenschaften anbieten: Leistungsbereitschaft und natürliche (nicht gezwungene) Kommunikationsfähigkeiten.
Als ich ledig bin, bleibe ich nicht begrenzt in Sachen Flexibilität und Mobilität.
Ich hoffe das Praktikum wird bestes Wissen über die modernste IT Systeme gewährleisten und wird mir erlauben Systemkaufmannskenntnisse in 2 Jahre erwerben.
Was betrift Details - Ich kann schon am kommenden Montag beginnen.
Ich bitte um Berücksichtigung daß als minderjährige dürfte ich nicht länger als 6 Stunden pro Tag arbeiten (was entspricht 30 Stunden pro Woche).
Es wäre von größerer Bedeutung für mich wenn meine Bewerbung könnte positiv betrachtet werden
mfg",B2
"Meine Haare sind zu lang. Ich brauche einen neuen Haarschnitt. Also gehe ich zum Friseur. Der Salon ist nicht weit von meiner Wohnung. Ich habe einen Termin um 14 Uhr. Die Friseurin begrüßt mich freundlich. Sie fragt, wie ich meine Haare haben möchte. Ich zeige ihr ein Foto auf meinem Handy. Sie wäscht meine Haare mit Shampoo. Das fühlt sich gut an. Dann schneidet sie meine Haare. Wir unterhalten uns über das Wetter und den Urlaub. Nach dem Schneiden föhnt sie meine Haare. Zum Schluss zeigt sie mir mein neues Aussehen im Spiegel. Ich bin sehr zufrieden. Die Friseurin gibt mir noch Tipps zur Haarpflege. Ich bezahle und vereinbare gleich den nächsten Termin. Mit meiner neuen Frisur fühle ich mich wie ein neuer Mensch.",A1
"13.03.2012
Liebe Julia,
                wie gehts dir? Mir gehts gut. Ich möchte am wochnende nach Stadt X fahren. Aber ich kann nicht fahren weil meine Mutter krank ist. Möchtest du eine Fahrkarte mit dem Bhan nach Stadt X haben. Der Bahn fahrte am 17.03 Samstag um vier Uhr ab. Hast du zeit am Samstag. Magst du nicht fahren, bitte sagst du zu mir Dann kann ich die Fahrkart andere personen geben. Ich hoffe deine antwort
Viele Grüße 
deine Eva",A2
"Meine Lieber Ingo:
Ich brauche eine neue Wohnung in Neuburg. Ich habe eine Arbeit in Neuburg gefunden. Konntest du bei der größe Wohnungs suchen. Ich wohne in Neuburg mit Familie. Ich habe in neue Schule finden. Meine Tochter ist in Gymmasium.
Lieber Ingo, konntest du E-Mail Atworten.
Viel Gruße 
Maria",A2
"Die meisten Universitätsabschlüsse sind nicht praxisorientiert und bereiten die Studenten nicht auf die wirkliche Welt vor . Sie sind deswegen von geringem Wert . Dieser Satz enthält einen banalen Vorurteil , d. h. , dass eine "" wirkliche Welt "" existiert , die natürlich der Arbeitswelt entspricht . Es genügt , um die Frage zu stellen : ist diese finanzielle und "" praxisorientierte "" Lösung der einzige Weg , den die heutigen Jugendliche nehmen können ? In dieser Hinsicht ist die Folge dieses Vorurteils noch schlimmer : fast ohne sich Gedanken zu machen , wägt man jetzt zu sagen , dass es die Schuld der Universität ist , die aber nichts zu tun mit der Arbeitswelt haben sollte , und deren Rolle ist , das Wissen zu verbreiten . Zuerst muss man diese "" wirkliche Welt "" untersuchen . Wenn man sie zu beschreiben versucht , findet man einen komplizierten Aufbau , dessen Gestalt sich am meisten aus Geld zusammensetzt . Anders gesagt ist das Prinzip dieser Welt nichts anderes als die finanzielle Entlohnung . Je grösser ist das Lohn , desto wirklicher ist die Welt . Im Mittelpunkt steht der Zusammenhang zwischen der Wirklichkeit , die wir jetzt gekennzeichnet haben , und dem Wert . Wenn die beiden Begriffe so leicht miteinander verbunden sind , kann man auch so leicht den Wert der Welt rechnen . Wieviel Geld kann ich wegen der Universität verdienen ? Wenig . Wieviel Geld kann ich verdienen , wenn ich Unternehmer bin ? Ziemlich viel . Diese Mechanik der Wirklichkeit funktionniert ohne Schwierigkeiten in ihrem eigenen Aufbau . Dieser perfekt scheinende Zusammenhang ist leider unfähig , einer Veränderung der Werte zu widerstehen . Wenn das Geld seine allmächtige Rolle verliert , ist die Mechanik kaputt . Es handelt sich darum , einen Unterschied zwischen zwei Weltanschauungen zu machen . Wenn man mehr als eine "" Umwelt "" wahrnehmen kann , ist es auch möglich andere Werte zu finden . Der Wert der Universität gehört dem Geld nicht . Deshalb ist ihre Rolle auch nicht mit der Arbeitswelt verbunden , sondern mit der Welt des Wissens . Die Universität soll die bloße Wissenschaft unterrichten , die die Sklave der heutigen Arbeitswelt befreien kann . Im siebten Buch vom "" Staat "" vergleicht Plato die Dialektik , die zum Wissen führen soll , mit einer Höhle , aus der die Sklave in Richtung des Lichts von dem Philosoph gezogen werden . So soll der Wert der Universität bleiben .",C1
"In der Lindenstraße steht ein besonderer Briefkasten. Er ist rot wie alle anderen Briefkästen, aber er kann singen! Immer wenn jemand einen Brief einwirft, singt der Briefkasten ein kleines Lied. Bei großen Briefen singt er laut, bei kleinen Briefen leise. Die Menschen in der Straße lieben ihren singenden Briefkasten. Kinder werfen oft leere Briefe ein, nur um ihn singen zu hören. Der Postbote, Herr Müller, freut sich jeden Tag auf die Lindenstraße. Er sagt: ""Dieser Briefkasten macht meine Arbeit viel schöner!"" Einmal wollte die Post den Briefkasten austauschen. Aber alle Bewohner der Straße haben protestiert. Sie sagten: ""Unser singender Briefkasten muss bleiben!"" Jetzt ist der Briefkasten eine Attraktion. Viele Touristen kommen extra in die Lindenstraße, um ihn zu hören. Der Bürgermeister sagt: ""Unser singender Briefkasten macht unsere Stadt berühmt!""",A1
"1 Die finanzielle Entlohnung eines Menschen sollte dem Beitrag entsprechen , den er / sie für die Gesellschaft geleistet hat . Dieser Satz stellt eigentlich die Frage ob es gerecht ist wenn die Entlohnung eines Menschen mehr als die eigentlichen Beitrag zur Gesellschaft enspricht . Es stellt die Frage wenn wir glauben einen hoheren wert zu haben die Arbeiter die den Müll entsorgen und unseren Straßen sauber halten , oder Fernsehß und Talkshowmoderatoren . Bei solch eine Frage darf mann aber nicht nur zwischen Reich und Arm teilen , weil es offensichtlich ist , dass nur weil mann reich ist bedeutet das immer noch nicht , dass mann nichts für die Gesellschaft macht , und auch umgekehrt . Instinktiv antowrten wir , dass es die normalen Arbeiter sind die mehr zum Gesellschaft beitragen , wenn wir jetzt beim selben Beispiel von Müllentsorger bleiben dann ist es leicht zu sehen was sie für die Gesellschaft leisten . Wenn mann den Sicht auch noch zum oberen Ebene des "" normalen "" Arbeitmarktes erweitert ist es immernoch möglich einem klaren Beitrag zu die Gesellschaft zu sehen . Wenn zum Beispiel mann die finanzielle Arbeitswelt ansieht , dort werden die wahrscheinlich meist Bezahlten Arbeiter gefunden nicht nur weil sie so lange Stunden arbeiten sondern auch weil ihr Arbeit direkt den finanziellen Wert einer Nation bestimmen kann . Aber warum gibt es zwischen die zwei Extemen so ein Unterschied in Entlohnung wenn beider Gruppen viel für die Gesellschaft geleistet haben ? Die Frage ist leicht zu beantworten , in der Finanziellewelt muss mann sehr gut ausgebildet sein , lange Stunden arbeiten und auch wenig zeit für die Famillie . Aber wenn mann ein Müllentsorger sein will muß mann eigentlich nur bis ungefähr achtzehn uberleben , die Arbeitszeiten fangen zwar fruher an aber dauern nicht so lang und es gibt nicht so viel Stress , deshalb verdienen sie auch nicht so viel . Aber was ist mit denen die anscheinend nichts für die Gesellschaft machen und trotzdem eine höhe finanzille Entlohnung bekommen die Teleshopping Moderatoren , die Schauspieler und die Fußballspieler , wieso bekommen sie so viel Geld wenn so wenig Arbeit gemacht wird . Es könnte argumentiert werden , dass es eigentlich der Schuld des Menschenmaßes ist , denn wenn wir diese beruhmten Menschen nicht so sehr wir Götter behandeln würden dann wären sie auch nicht reich weil sie dann nicht für Bewerbung benutzt werden . Aber es ist eigentlich dank dieser Kult von "" Star "" anbetung , dass wir jetzt diesen Fragen stellen wer seine finanzielle Entlohnung eigentlich verdient hat . Mann könnte es auch so sehen , diese menschen haben ihr Geld verdient in dem sie uns unterhalten , nicht nur ein Land sondern die ganze Welt , Müllentsorger hingegen beschäfftigen sich normaleweise nür mit ein paar Straßen . Um alles zusammen zu schließen muss mann naturlich sagen , dass obwohl eine finanzielle Entlohnung das dem Beitrag zur Gesellschaft entspricht sich Ideal anhört wären wir so wahrscheinlich nicht zufrieden . Wenn ein Müllentsorger und Computertechniker gleich bezahlt werden dann werden wir schnell Marktlücken finden weil menschen nur die Leichteren Berufe machen wurden , und wieso nicht wenn sie genau so gut bezahlt werden . So eine Welt ergibt keinen Sinn und wir wurden es sowieso nicht wollen , wahrscheinlich könnte es nicht existieren selbst wenn wir es doch wollten . Wenn wir wirklich wollten , dass Schauspieler weniger Geld bekommen , denn das ist hier die eigentliche Frage , dann mußten wir warscheinlich entweder Kapitalismus oder Hollywood aufgeben , und da bisher alles andere gescheitert hat wird so etwas wahrscheinlich nicht vorkommen .",C1
"Einmal im Jahr muss ich eine Steuererklärung machen. Das ist oft kompliziert. Dieses Jahr habe ich mir Hilfe geholt. Ich ging zu einem Steuerberater. Der Termin war letzte Woche.

Ich brachte alle wichtigen Unterlagen mit: meine Gehaltsabrechnungen, Rechnungen für Arbeitsmaterialien und Belege für Sonderausgaben. Der Steuerberater schaute sich alles genau an. Er erklärte mir, was ich von der Steuer absetzen kann.

Dann füllte der Steuerberater alle Formulare für mich aus. Er benutzte dafür ein Computerprogramm. Am Ende sagte er mir, wie viel Geld ich vom Finanzamt zurückbekommen werde. Ich war überrascht, wie viel es war. Der Steuerberater schickte die Steuererklärung elektronisch ans Finanzamt. Jetzt muss ich nur noch auf den Bescheid warten.",A1
""" Der Feminismus hat den Interessen der Frauen mehr geschadet als genützt . "" Der weibliche Vernunft In 70er Jahren wurde der Feminismus in den USA und in manchen Länder in Europa als ein wissenschaftlicher Fach herausgefordert . Die industrielle Entwicklungen in der globaliserenden Welt brauchte nicht nur die Männerkraft sondern auch die Frauen , die in der traditionellen Familie nur um die Kinder und die hauswirtschaflichen Beschäftungen kümmern . Aufgrung dieses wirtschaflichen Bedarfs in der modernen Gesellschaft traten sich die Frauen auf die Bühne . Aus dem geschlossenen Raum - sozusagen - auf den offenen Raum kommt die weibliche Kraft , Creativität , Mühe und der weibliche Venunft Dieser Venunft unterstützende -ismus kann man als "" Feminismus "" benennen . Hier wird versucht , von Anfang der Feminismus bis heute einen Überblick darzustellen und fragen , ob der Feminismus den Interessen der Frauen mehr geschadet oder genützt hat . Der Feminismus hat eine Unterstützung von verschiedenen Schichten - aber meistens von der Arbeiterklasse - und verschidenen wissenschaftlichen Gebieten gefunden . Gewissermaßen könnte man sagen , dass Femininsmus in 70er und 80er Jahren über die Themen der Frauenrechte , Gleichwertigkeit mit den Männer in der Gesellschaft . Welche Rechte sie haben oder wie sie in der Arbeitswelt entlohnt werden , sind in Frage gekommen . Bis den 21. Jahrhundert wurde die Situation der Frauen viel als vorher verbessert . Diese Verbesserung gilt vielleicht nur in den entwickelten Länder , die in der Welt eine wichtige Gewicht haben . Die noch entwickelnde Länder verfolgen noch , damit die Frauen die gleichen Rechte wie die Männer haben . Diese Rechte kann man auf den allen Gebieten sehen . In der Familie , in der Arbeit , Ausbildungmöglichkeiten , Entlohnung , in Politik usw. Von heutezu Tage wenn wir die Situation der Frauen in der modernen Gesellschaft einen Blick werfen möchten , können wir sehen , was Feminismus wegen den raschen Entwicklungen manche Punkte nicht mitgerechnet hat . Das ist , was in diesem Text kritisiert werden möchte , wie der Feminismus die Frauen geschadet hat : Mit einer männlichen Perspektive wurden die Frauen wie eine Maschine der heutigen Welt seit 20. Jahrhundert verstanden . Einerseits der Grund würde die Auseinandersetzung von Männer und auf der anderen Seite trotz einer Auseinandersetzung sie wie einen Konkurenz sehen . Bei diesem Konkurent haben die Frauen versucht wie die Männer die gleichen Rechte zu haben . Aber was sie vergessen haben , dass der Feminismus auf der anderen Seite ihre Interessen und Creativität oder Freizeitsaktivitäten nicht genützt hat . Das könnte man mit einem Beispiel erklären : Jeden Tag an ihrem Arbeitstisch oder unterwegs arbeitende Frau , wenn nach Hause kommt , kümmert sie sich um die Kinder , bis Mitternacht vielleicht mit der Haushalt hat sie etwas zu tun . Und bevor sie einschläft , denkt nach , warum Ihr Sohn die Prüfung nicht bestanden hat , ob Ihr Mann eine Beziehung mit den anderen Frauen hat , was sie morgen anziehen kann , ob sie pünktlich an der Veranstaltung in der Firma sein könnte , usw. Wie könnte dann eine sehr beschäftige Frau sowohl bei der Arbeit als auch zu Hause eine Interesse über etwas anderes haben . Was der Feminismus sich nicht in Ernst genommen hatte , dass die Frauen keine Zeit oder auch keine Lust mehr haben , über die andere Themen , wie Hobby's sportliche oder künstlerische Aktivitäten , Politik , - wegen der schweren Beschäftigkeit nicht interessieren zu können . Womit der Feminismus beginnt , den wir am Anfang als der weibliche Vernunft genannt haben , ist dieser Hauptpunkt unter der Erde gegangen . Die heutige Gesellschaft ermöglicht für die Frauen keine freie Zeit für ihre eigenen Interessen , damit sie sich erholen und wohl fühlenkönnen . Die neue Welt braucht eine andere und neue weibliche Mentalität , den tief schlafende Feminismus wieder aufwachen zu lassen .",C1
"Thema : N 2 Jeder Schuler , der die Schule beendet hat , hat eine Frage : Welchen Beruf wähle ich ? Und diese Frage wird in den verschiedenen Weisen entscheiden . Falsche Entscheidung und Beschluss bringt Problemen im Studium . Viele Studenten studieren fleissig und tüchtig , weil sie für ihren Beruf Interesse haben . Aber ... Leider es gibt ein Aber . Wie alle Finger nicht gleich sind , gibt es unter uns solche Studenten , die nicht wissen , warum sie diesen Beruf lernen . Ein Wissenschaftler oder Gelehrte sein ist nicht so wichtig . Vor allem muss man ein richtiger Mensch sein . Und die Unis und Instituten müssen uns dabei helfen . Aber im Moment wir lasssen viele Instituten und Unis die Studenten , die studieren nicht möchten , in Ruhe . Viele Studenten sind weit von ihrem Dorf und Eltern und machen alles , was sie wollen . Ein Vorteil ist so : Es gibt manche Studenten , die sich nicht mit dem Studium beschäftigen , sondern mit anderen Arbeiten , für die sich sie interessieren , und verdienen Geld . Das ist ihr Job . Und nach 4 Jahren bekommen sie Diplom auch . Sie haben doch Diplom , aber in ihrem Kopf bleiben ( sogo ) nicht sogar die Wissen , die sie während der Abitur gelernt haben . Darum können , echt gesagt , möchten sie nicht in ihrem Beruf mit Diplom arbeiten . Damit kann ich nicht sagen , dass sie auf die richtige Welt nicht bereit sind . Aber diese Vorbereitung ist nicht von Unis , sondern bereiten sie selbständig vor . Unis und Instituten lehren dem Menschen vieles , wenn er will . Man kann nicht den Fach lernen , sondern die andere Sachen , die man während der Beziehungen mit anderen Menschen braucht , kann man hier lernen . Je nach dem , die Vorbereitung auf die richtige Welt ist verbunden mit dem Menschen . Wer etwas will , hilft dabei Unis und Lektoren . Wenn man nicht will , kann ( ihn ) niemand und nicht ihn helfen . Irgendwelcher Universitätabschluss kann nicht alle seine Studenten auf die richtige Welt tüchtig vorbereiten . Irgendwelche Uni hat viele gute Studenten und andere kann weniger haben . Das ist verbunden mit Interesse und Berufwahl der Studenten . Aber Leider solche Prozenten bestimmen das Wert von Unis , nicht der Studenten . Ich habe das erste Grund von geringem Wert der Unis gesagt . Aber in zweiten Stelle sind schuldig die Unis und ihre Lektoren auch . Sie müssen mit Studenten über ihre Interessen viele Gespräche führen und müssen bestimmt wissen , was man mit diesem Studenten machen kann . Sie müssen erklären , dass dieser Student Glück hat , weil er am Institut studiert und sie ( können ) ihm alles lehren können , was er in der Zukunft braucht . Meine Schlüssfolgerung ist so : Die Studenten und Lektoren müssen zusammen tüchtig arbeiten , um das Wert von Studenten oder zukunftigen Spezialisten und von Universitäten nicht zu verloren . Nur unter dieser Bedingung wird die Weltanschauung der Studenten und das Wert von Unis besser und hoher .",B2
